student_id,math_score,science_score,english_score,history_score,study_hours_week,quiz_attempts,consecutive_logins,material_access_freq,improvement_rate,score_consistency,time_per_question,class_size,resource_index,faculty_ratio,peak_study_time,weekend_study_ratio,knowledge_gap,predicted_score,overall_avg,science_math_diff,eng_hist_ratio
170,54,87,77,66,26,3,2,1,1.8277549227131926,0.02856930166185473,7.751177626974314,42,55,0.08300959926694554,22,0.4945421429541823,46,71,71,33,1.16
171,55,79,89,74,31,7,8,1,1.6145625523403642,0.29581382271038337,3.948501386900171,21,33,0.19515996593874801,17,0.3978908290396682,42,67,74,24,1.2
172,64,76,73,63,19,6,1,9,2.1040785081853928,0.2997542481384446,4.094012728772498,54,53,0.07349162307647707,22,0.5417071063741614,26,85,69,12,1.16
173,69,73,83,73,25,2,5,4,2.3163858896859155,0.2850812372200729,2.2224033584821705,52,55,0.10222063435745449,11,0.4200387054265907,21,80,74,4,1.14
174,68,63,76,68,8,1,8,0,1.9145538632259065,0.3730626904329935,3.4670685389489693,55,56,0.14529828702349243,18,0.4538605132937148,26,77,68,-5,1.12
175,74,67,73,63,22,1,4,0,1.1068406215606823,0.18802333125370368,2.3143602985874434,53,52,0.05977187093085948,12,0.3198220021351802,49,77,69,-7,1.16
176,65,69,74,70,11,3,5,5,1.1545795879543714,0.34742355079366655,4.092776636580547,31,41,0.09097600602212985,19,0.10242606719719109,11,86,69,4,1.06
177,82,75,74,97,20,3,7,0,1.1238608799818046,0.1979456249746798,1.939512705842736,50,43,0.13164086579502876,22,0.42743116998137864,18,75,82,-7,0.76
178,61,85,77,60,39,1,2,1,2.227241426684973,0.2108054407951199,3.421095027090211,28,38,0.15518658787080447,10,0.4319476618000603,31,77,70,24,1.28
179,97,81,67,65,16,3,1,4,1.4663753001436213,0.18301289107469054,2.2140552344702775,31,26,0.10392556188765474,3,0.5896806822614347,28,84,77,-16,1.03
180,72,55,63,60,11,5,8,12,2.417115496062985,0.2604165091459948,11.718557301892153,50,36,0.06258175829922287,19,0.5418003940098173,49,93,62,-17,1.05
181,54,72,80,61,14,3,1,3,1.8099629467725948,0.18799068885254366,6.123216964685632,58,22,0.07882531617542764,21,0.5187282459626399,31,99,66,18,1.31
182,52,77,82,76,5,4,2,3,1.705788743093256,0.5113086166509705,5.80003243183798,50,52,0.08167170381942021,12,0.1753499592885103,33,84,71,25,1.08
183,70,76,80,75,16,3,2,9,2.2977810863718533,0.2559563185423484,9.73563827637543,38,37,0.05448124939798633,3,0.2993351594864713,40,67,75,6,1.07
184,62,63,76,67,31,4,3,1,1.6792447659512848,0.30642254493523324,5.806504267741074,23,26,0.18488780594299647,20,0.15811961137172706,30,63,67,1,1.13
185,73,99,81,79,32,7,13,0,2.1456839447929132,0.09255856091593745,3.190228310704906,40,44,0.16371832075166293,11,0.26478850531771175,26,53,83,26,1.02
186,70,57,80,76,22,3,1,4,1.4976413546413143,0.22279446002003167,4.440556615984597,22,74,0.18112698749064982,17,0.3234953162701142,29,74,70,-13,1.05
187,64,59,81,66,5,1,5,0,1.6972789678462445,0.380040824817502,5.428941654555167,33,39,0.1098303568498588,2,0.20661844001430987,21,79,67,-5,1.23
188,54,72,68,51,27,3,1,0,1.018430155172914,0.3299892469027845,2.000044583481092,29,42,0.15484317492069663,10,0.6567488693969942,26,64,61,18,1.33
189,46,91,66,77,21,3,1,0,2.2526452801957184,0.27043482045790745,4.575653779946156,45,71,0.13193816256370194,19,0.5018024604626043,39,85,70,45,0.86
190,59,61,71,69,5,2,4,0,1.0560015511090595,0.5622998737818543,7.383476292863019,35,62,0.1761470675287814,2,0.08699339558583515,36,77,65,2,1.03
191,75,67,74,68,8,4,1,5,2.426799369118684,0.12799597789181485,1.26623970777417,55,63,0.11666420923788033,0,0.8378767980345739,34,67,71,-8,1.09
192,67,80,73,62,19,3,3,4,1.2713614006850276,0.26658920327643704,3.3529711167524368,55,49,0.14214980047665354,16,0.7617318075032802,19,93,70,13,1.18
193,50,69,59,76,25,6,10,1,1.370532886031384,0.19934462350514048,3.600534509158865,46,43,0.06858874419707447,12,0.23829648039453286,41,75,63,19,0.78
194,67,66,88,71,25,4,6,1,1.4839581605154502,0.23281918402381538,4.984807017778358,41,47,0.19722737711139082,22,0.6635681952820773,37,64,73,-1,1.24
195,69,75,72,65,26,4,6,0,1.2669419882833348,0.23544588377623216,3.0109285211808254,34,52,0.18912432973671278,16,0.36773488876939503,27,68,70,6,1.11
196,54,72,76,54,18,3,1,0,1.6501359648909664,0.19495537278688874,2.9362346607780463,27,53,0.13305393868235588,12,0.7692105494205417,38,67,64,18,1.4
197,66,80,84,79,39,4,1,4,1.799934292955665,0.10207634318178421,5.227554717769193,40,29,0.05071854789310558,8,0.7866504070040308,33,65,77,14,1.06
198,65,82,56,74,8,3,5,4,0.8444250667439932,0.2649284587106753,4.208597582336818,46,41,0.19782832788845056,9,0.6989102266577626,30,73,69,17,0.76
199,51,73,70,70,39,8,4,6,2.161131891972264,0.29643345280295835,1.6029938531757937,41,49,0.1062079352379994,1,0.09343077232510649,32,95,66,22,1.0
200,69,72,71,38,36,7,1,0,1.822166935345077,0.20637785262173924,1.4795079575923702,25,42,0.11266319235010328,10,0.07562484068442837,45,82,62,3,1.86
201,71,72,72,67,32,4,2,7,1.9879475099205486,0.09238974216108284,4.3648872063181,48,41,0.09772057121208466,4,0.7077638834680621,33,90,70,1,1.07
202,77,74,73,65,16,2,3,4,2.380062297844594,0.02187415322704555,4.045773387964764,59,75,0.19305366083421727,18,0.07919990504442931,40,79,72,-3,1.12
203,77,70,86,61,34,3,3,1,2.118963448728132,0.1671583335117268,4.373036998664852,41,82,0.07465158044572637,6,0.4021990622101664,38,73,73,-7,1.41
204,48,69,80,76,13,2,2,2,1.7340438840392118,0.286860233211436,2.7573754163325246,55,80,0.05999713136597214,21,0.3655570343922981,26,76,68,21,1.05
205,53,81,82,75,23,7,1,8,1.1071785436448747,0.26419352112633526,3.767367181060885,48,46,0.08108942258713665,1,0.3942757349516864,36,77,72,28,1.09
206,71,85,75,72,20,1,2,3,1.693837596884252,0.32627246622954864,5.214191097761009,22,44,0.10659033347575399,6,0.5357379761526238,33,70,75,14,1.04
207,71,54,63,79,34,1,14,6,0.6194559942325317,0.36685170136442385,9.265440868165683,57,37,0.1747859040869894,11,0.9277272230089366,28,85,66,-17,0.8
208,71,70,58,56,5,2,2,2,1.741651961354737,0.5307445846280215,1.9632888212523987,43,55,0.18381966621916657,16,0.18124600619437203,22,59,63,-1,1.03
209,100,63,62,63,27,4,4,3,1.3640421667682692,0.04811128636152912,2.871272045060565,54,44,0.06134798531173614,19,0.3517402846209356,25,73,72,-37,0.98
210,71,66,77,68,16,2,2,8,1.887853323491662,0.39843983560236423,3.852311024152832,49,63,0.18282189028750467,12,0.14233408527257832,26,72,70,-5,1.13
211,78,74,75,61,9,3,5,3,1.0647249222052328,0.037700407630656435,7.419472657845198,34,39,0.18798811205328764,4,0.624461039338957,24,78,72,-4,1.23
212,76,76,73,75,24,6,4,4,1.7384788311076804,0.14939099063859448,1.1466641709352519,51,48,0.07910430482418918,4,0.16501114806111075,32,62,75,0,0.97
213,72,68,72,62,7,4,9,2,2.0941004594646877,0.21002891855705524,2.9453995224840295,28,68,0.12095071046032253,18,0.16567117602235462,30,74,68,-4,1.16
214,61,50,91,82,6,13,3,1,0.7072917762198259,0.48409957412013616,4.960486765545972,42,37,0.15816614230149006,10,0.2075434849372182,24,67,71,-11,1.11
215,74,60,68,57,24,6,9,18,1.8553646993348287,0.5267118884487983,5.28771472099082,42,41,0.11886090881481755,11,0.13789801725623727,37,77,64,-14,1.19
216,55,78,82,91,6,3,1,0,2.4404077039827925,0.34348566963184396,2.3817999600184914,23,30,0.12062655573982148,22,0.3886026998973464,33,74,76,23,0.9
217,62,42,75,90,39,5,2,0,2.251775944760599,0.3007810565195004,2.0609944871665196,40,37,0.1878630643932146,18,0.38404387783753063,29,65,67,-20,0.83
218,59,81,74,66,8,5,4,6,0.7888869092713551,0.32131552073846215,4.278573046863672,41,61,0.10005428910937286,2,0.663946159797058,31,78,70,22,1.12
219,65,75,84,80,10,5,2,6,1.394186824213826,0.3443056989162919,5.03195221689064,48,44,0.17082598258439421,19,0.24041238883985028,29,68,76,10,1.05
220,92,83,86,63,18,5,8,0,0.9777518940079752,0.47890065988907143,3.573332503092403,53,63,0.10876190970373903,5,0.8402501265204806,33,78,81,-9,1.36
221,42,68,73,79,19,5,1,5,0.6436265368528791,0.33940752037950167,3.496285749495998,53,42,0.0792380302218561,12,0.39404332895039657,54,69,65,26,0.92
222,73,49,81,66,37,7,2,10,2.080266990162821,0.30652948667434426,1.0632879822046346,34,69,0.11655256877471003,2,0.17888035766197855,19,80,67,-24,1.23
223,45,74,77,53,23,6,6,8,2.161682535134876,0.47505663680310745,3.0112610995454547,32,25,0.16206129486598225,5,0.6755015467340916,28,70,62,29,1.45
224,59,82,75,35,16,6,4,0,1.8109976105770398,0.4616362852670104,4.954958428437127,53,59,0.1752526821172361,4,0.20225404439091926,27,70,62,23,2.14
225,78,79,76,65,13,1,5,0,0.6824088613080947,0.03163538829635837,6.060693561525695,53,52,0.11610332872335234,17,0.30710586575191146,31,84,74,1,1.17
226,65,63,69,71,23,7,2,3,0.6543321909176882,0.40202697052718467,7.475816562507833,22,45,0.05269082403997153,13,0.32156353905270635,21,92,67,-2,0.97
227,52,70,72,82,36,5,2,2,1.6174226642418386,0.08987861994147348,4.120818127423995,50,25,0.13058950166888506,10,0.007725767207086664,27,84,69,18,0.88
228,56,64,70,68,32,5,2,0,2.3041483469728936,0.3967219155709753,3.860429208323448,42,42,0.17506002984631813,19,0.8079698621718868,41,79,64,8,1.03
229,73,61,82,79,32,3,1,1,0.8515059416555337,0.07661732041397305,6.972870045896027,21,48,0.18714759379540663,16,0.27125766279107616,32,62,73,-12,1.04
230,56,79,74,63,35,2,3,14,1.762725929430871,0.18230332850739372,7.532082870916938,42,57,0.12950932686330424,11,0.6720832738800562,35,66,68,23,1.17
231,67,58,64,64,17,4,5,2,1.4988405621576257,0.1963942778796581,7.423099058971458,44,56,0.09187889944219066,6,0.19250071362707208,44,70,63,-9,1.0
232,65,61,69,79,37,3,1,1,1.0141415349613634,0.3692197696950286,7.158619731493782,38,38,0.12003621610235844,5,0.3066778347165535,25,68,68,-4,0.87
233,57,58,50,40,22,2,3,0,1.3417655412355782,0.12575623968552332,2.341382083549287,24,50,0.17694036152922354,11,0.22200250761073814,27,76,51,1,1.25
234,90,55,71,68,33,5,3,4,1.4054420300468768,0.293410891216829,1.2010247062593988,33,41,0.1275795646842146,1,0.3752764687450709,32,69,71,-35,1.04
235,72,71,75,63,12,3,1,3,0.8009111929315773,0.3020723051914012,8.000566729481472,56,43,0.189994512388322,19,0.8122661586296281,23,90,70,-1,1.19
236,40,81,73,82,26,8,16,2,0.8501942093402746,0.3471611780003028,2.4277296311725625,41,39,0.09709820940242617,6,0.6220698638874407,41,62,69,41,0.89
237,67,68,90,62,5,6,2,2,1.8422140968372036,0.25681023428857047,4.25125463085814,34,58,0.1511875065983796,7,0.07119908834583481,28,71,71,1,1.45
238,57,54,79,73,35,5,7,1,0.7545669930782377,0.3643134594497576,2.580109470786975,54,57,0.07874796497244076,9,0.7784974400988233,33,65,65,-3,1.08
239,75,78,79,78,24,9,1,6,2.060996806969573,0.36601983698692203,1.45395817030973,57,45,0.17072820065458816,9,0.22468652841738776,20,57,77,3,1.01
240,55,86,61,51,27,5,4,6,2.1947668109886043,0.2703004531674086,3.232213200718149,36,25,0.057126455143801755,21,0.15789688508272345,23,80,63,31,1.19
241,63,63,72,66,21,5,1,0,0.727703754702471,0.3480911924422167,3.678699665124756,57,71,0.11174649035212345,7,0.17084244250454453,31,72,66,0,1.09
242,71,65,71,63,14,1,1,1,2.388224940812285,0.1506229328269148,1.7597959601523956,33,62,0.10784916940175326,11,0.3932424926016496,31,51,67,-6,1.13
243,75,75,68,78,13,4,1,0,2.4551414898742774,0.05177797417615278,2.640137620647114,23,53,0.1715472781608201,20,0.37185178099771443,28,62,74,0,0.87
244,50,86,68,75,21,2,4,0,0.6075273056388777,0.1092089231343809,5.45347648751666,32,67,0.0898295925526022,20,0.24557280125281938,38,77,69,36,0.91
245,60,64,60,65,7,3,17,15,0.5069045393390441,0.2141941131722287,2.377829742297157,44,42,0.1984449779440336,22,0.17382482313820477,23,88,62,4,0.92
246,59,56,64,56,37,3,5,3,2.396140953395255,0.2187369153113326,1.6233892803024164,43,31,0.17289148906038648,21,0.5638357464116616,14,60,58,-3,1.14
247,57,76,81,79,5,4,2,1,0.6808120907063382,0.1662474646512958,4.660469199960673,35,69,0.1890188461103795,3,0.20666437546526648,28,84,73,19,1.02
248,86,77,73,67,24,7,3,16,1.0379991156424968,0.22108802989695456,9.576772787061529,49,51,0.15197595616097279,19,0.47564540728660654,14,84,75,-9,1.09
249,69,70,70,50,6,5,2,3,1.448772402489141,0.11648612323140184,2.8416809301645674,25,57,0.11695942587506664,16,0.3627161596042568,40,70,64,1,1.4
250,49,64,74,51,20,1,1,5,0.8166288878814643,0.2651899051501784,5.781982123673477,39,67,0.12184503116734836,15,0.2511503722821284,27,66,59,15,1.45
251,76,79,84,72,13,5,3,15,1.3308593622207283,0.11351098923427644,5.7503936283909844,55,62,0.06781865751794319,16,0.5035390196394773,33,62,77,3,1.17
252,90,75,75,53,18,7,3,13,2.3545670493940136,0.32162441367295735,2.487435870626615,41,23,0.06315449135229861,2,0.4291914444751467,32,84,73,-15,1.41
253,77,62,79,88,5,3,3,16,2.274393228810527,0.06765557588441372,3.1941140612470154,31,16,0.19849254467743305,6,0.1429220022450562,13,71,76,-15,0.9
254,46,70,68,57,39,3,1,9,0.8089576200048585,0.28756005481820507,3.797084379148319,36,29,0.17542777548678679,15,0.555580851551789,26,77,60,24,1.19
255,59,56,70,67,22,5,1,6,2.38838171531596,0.3310244253178865,6.734837136901596,53,71,0.13410937905342485,21,0.433981612582242,22,86,63,-3,1.04
256,80,76,77,69,5,2,2,1,1.9217537350045366,0.18444599922618357,15.345500208547218,59,20,0.06950482504505325,6,0.552417406399802,29,81,75,-4,1.11
257,56,67,90,59,9,3,2,1,2.4414604887785685,0.5243781174073778,0.9865073278023746,57,51,0.12091534052635368,8,0.6611190569671496,31,66,68,11,1.52
258,70,65,86,43,15,2,2,2,0.854110645555255,0.4697888637924415,9.440208857173019,21,51,0.07185730345319569,20,0.7787256131800593,40,74,66,-5,2.0
259,74,69,79,70,28,4,2,11,0.6301489806095784,0.3153930710637811,1.7773586803796748,47,53,0.151018800437426,0,0.2743212220605962,22,69,73,-5,1.13
260,53,70,76,59,36,3,4,1,1.3302844738815163,0.21260168558943734,1.635235082209677,53,91,0.10576961297828634,5,0.6205482637033626,47,83,64,17,1.29
261,64,78,86,69,20,4,1,1,2.4777684603024444,0.3212730849412528,1.0696409783913605,47,37,0.09819811850901644,17,0.2749814849645116,26,84,74,14,1.24
262,30,75,81,66,7,2,8,4,1.4112078608037386,0.2428037631566415,0.7497174829569868,40,58,0.15448297899787883,10,0.3593977716237685,36,77,63,45,1.23
263,52,68,56,70,12,3,2,1,1.7900914522343299,0.6256422372672207,2.8887357619692793,47,20,0.16215666033785991,21,0.4332058951579838,28,63,61,16,0.8
264,61,77,66,85,36,0,2,4,1.5754168383138016,0.23874814910331849,7.521989906168904,50,66,0.11269451217561566,15,0.1496526390321509,33,90,72,16,0.78
265,50,74,77,61,26,3,1,5,2.2913194658498526,0.15471081100375644,2.6245016572685924,40,71,0.13737017928729367,18,0.04217820825871909,17,73,65,24,1.26
266,84,65,60,62,21,5,2,2,2.2385359408832017,0.5667499536444234,6.417547431964067,56,51,0.17680617085977773,2,0.23556002139565724,20,73,67,-19,0.97
267,47,68,67,49,31,3,3,3,2.4232050441950452,0.39425615728494134,6.105374018653009,39,62,0.0679684704433265,18,0.24678809382830497,26,75,57,21,1.36
268,59,68,69,65,7,5,5,3,1.719965073117758,0.24536596300956548,3.419643223272018,59,51,0.1678266123108314,17,0.4632451440948465,29,84,65,9,1.06
269,66,75,72,72,30,6,4,0,1.6226936754709251,0.07123895116212696,4.734050035048087,57,56,0.07933271496598009,11,0.4910258244251201,27,87,71,9,1.0
270,82,66,72,62,39,7,3,0,0.6270136543526936,0.1439641893293308,16.4214936649039,26,49,0.06288024194001247,4,0.7422216528602837,14,82,70,-16,1.16
271,47,66,72,72,17,3,2,0,1.1169418487690639,0.1307619963996754,16.059216899056743,46,47,0.13531430554287768,5,0.7370774924880875,32,75,64,19,1.0
272,78,89,81,66,21,8,3,7,1.2194966866494406,0.417402914964656,1.2870153895554028,58,72,0.1517347926372345,1,0.0395197453717636,27,64,78,11,1.23
273,65,79,72,53,34,1,10,7,1.5077746548425583,0.22098976875108625,3.483212848958649,26,35,0.07834042489660215,15,0.021336270054826127,37,94,67,14,1.36
274,53,62,71,71,33,3,10,2,0.746013884618218,0.33039808895631567,6.119402268816928,53,29,0.17456210735480782,14,0.5071226641067522,43,80,64,9,1.0
275,70,75,64,65,18,2,5,0,1.5719478363867603,0.23162373409726775,1.9797723461725445,53,26,0.09580261528541217,18,0.2109460138932925,11,77,68,5,0.98
276,67,71,83,69,34,3,1,0,1.0272040359990897,0.7305899585179277,2.597964226138136,20,48,0.14973882862583648,13,0.11663209230724278,25,84,72,4,1.2
277,57,73,69,61,13,4,8,15,2.4394806012910326,0.1178270252041116,1.8167795102482738,29,30,0.19664990800016996,6,0.12239936091417317,35,74,65,16,1.13
278,65,71,66,60,36,2,3,1,0.9129572812833622,0.39945181957667103,2.10887978813967,30,71,0.10637064362899398,20,0.029617828382072407,37,68,65,6,1.1
279,60,81,76,69,8,4,2,0,0.8480973140047856,0.3582853120539698,3.2593035051404566,27,42,0.06328511177007229,21,0.20967033164630686,30,66,71,21,1.1
280,66,73,68,65,10,5,3,0,1.5287153481049645,0.5866428627046909,2.2532800916114564,24,51,0.05521067272977518,20,0.7129931695962587,22,72,68,7,1.04
281,72,69,70,86,5,4,2,6,2.351251438343427,0.1813628051686513,7.152364928369388,28,51,0.1173893695727911,16,0.7079605344337138,33,77,74,-3,0.81
282,84,80,77,76,29,7,2,6,0.7215759446483341,0.11945115860516135,1.4341977175017917,34,32,0.07185622119057421,16,0.5223425123860409,19,62,79,-4,1.01
283,50,72,72,73,7,4,2,15,2.335409052498014,0.7835691691089075,2.838810331650211,52,53,0.09912839586310145,9,0.5902256610624703,32,74,66,22,0.98
284,90,71,93,66,25,3,7,9,0.7156222102053165,0.3044558045422865,1.3017381644835604,45,80,0.12395857119927996,10,0.2614536768310297,30,77,80,-19,1.41
285,41,73,74,45,18,3,2,0,0.8439837571336224,0.2862242467529765,5.010315266165273,56,38,0.06638406803593988,15,0.6320511572690797,35,77,58,32,1.64
286,63,69,79,59,34,0,1,8,0.816751842652115,0.6943637379637065,1.6746620529824086,41,68,0.06665687992927645,22,0.37898906361806706,25,72,67,6,1.34
287,72,70,59,60,6,3,1,17,0.9605949928727031,0.2160520277919868,1.5136491074541558,37,28,0.13541225721966724,18,0.6647111249884308,38,58,65,-2,0.98
288,68,64,68,64,26,4,1,3,2.002284154431809,0.20190297933326043,0.8458065385176003,46,63,0.1901109900252715,18,0.2940897310922419,39,67,66,-4,1.06
289,57,62,66,67,17,4,3,0,1.349451514327604,0.2603259074467267,4.448832395719274,35,70,0.11819507526909553,14,0.27924630127444744,40,56,63,5,0.98
290,62,60,67,75,29,6,2,1,2.122867391136592,0.23606051685229384,1.0789959683687629,33,30,0.12779261817541193,0,0.08729732803210073,20,80,66,-2,0.89
291,59,56,78,71,15,4,3,9,1.1564567900321059,0.1723513943824934,5.920277400305345,47,55,0.06848190788108494,7,0.0643008057398936,32,87,66,-3,1.1
292,57,61,83,80,14,4,8,16,1.438471483840074,0.21435926800516553,2.893787483854827,21,26,0.14667527661993196,0,0.8258661098428765,31,72,70,4,1.04
293,75,68,77,64,29,5,9,15,1.490682341028488,0.5394463555920814,4.646805444894965,54,47,0.1897236819018302,14,0.49807249292298444,22,92,71,-7,1.2
294,69,71,73,70,39,2,2,3,1.4311968791385814,0.25660325640205905,6.07553520110208,34,32,0.07598102317679484,20,0.13616347652598665,27,58,70,2,1.04
295,56,67,69,71,23,6,1,4,1.2964606177796558,0.34394659036527153,5.839834082297138,21,59,0.08936966989179687,14,0.15419248927097604,17,81,65,11,0.97
296,75,46,83,70,32,3,1,5,1.2002678569987044,0.10047833426211109,3.7953826429909636,45,54,0.13346263103778305,20,0.15107464957617076,16,80,68,-29,1.18
297,68,85,91,82,14,3,1,2,2.1932105881374895,0.36486607729365256,6.76121293264457,26,48,0.1225149784655954,9,0.7602601793774,37,52,81,17,1.11
298,74,80,76,76,19,3,2,13,1.314765687387523,0.030294831481843563,7.111120513473127,42,38,0.18975733150218577,14,0.8965298800550799,36,81,76,6,1.0
299,72,74,82,53,36,7,3,8,0.7633033908250237,0.3985365522764672,6.521777134735972,36,34,0.068592702642414,2,0.045986506271737046,35,76,70,2,1.54
300,55,89,77,66,7,6,1,0,0.8877614071463029,0.42139532874927477,5.874689542974864,33,27,0.075482804176494,1,0.8115848507444982,35,80,71,34,1.16
301,58,60,81,67,28,5,1,0,1.89896208495059,0.28386402235831854,5.398621368782319,59,52,0.06949879452380046,9,0.737756519183775,35,73,66,2,1.21
302,73,88,65,91,14,4,1,4,2.486843353353219,0.47728672518317156,4.8204220200676255,27,53,0.14841303265343042,11,0.6191834770103218,33,70,79,15,0.71
303,72,60,71,64,34,5,5,3,1.8583458536066804,0.22923709655687374,5.642447144020249,27,49,0.10972387224580209,17,0.2821292284407117,29,73,66,-12,1.11
304,64,72,78,57,37,4,1,0,0.6706938450835365,0.11075715731774567,1.8315964748402505,29,56,0.08119249751170379,9,0.6702559022973802,25,63,67,8,1.37
305,66,57,84,72,29,4,3,3,1.5466364566334563,0.1578196985368193,5.212619108110131,54,65,0.08778886865093741,8,0.09492914356734597,13,90,69,-9,1.17
306,80,70,68,73,29,3,2,14,1.7204588361822177,0.2520766159558203,6.974296125070256,51,34,0.08498302806533836,17,0.6666428810955991,17,86,72,-10,0.93
